home_id,Title,Address,Name,Beds,Baths,UnitNumber,Price,Sqft,Longitude,Latitude,Days on zillow,Contacts,Availability,Subsidized,Unit features,Unit listing url,Building amenities,Zillow url,Property website,Leasing Agent,scrapeDate
343837540,The Fletcher,"1221 E Fletcher St, Philadelphia, PA 19125",110,2,2.5,,2140+,1344,-75.124045,39.973095,,,Available Now,No,"City view,Dishwasher,Garbage disposal,Hardwood flooring,High-speed internet ready,Microwave oven,Oven,Range,Refrigerator/freezer,Tile flooring,Vinyl flooring,Washer/dryer,AC: Central,Ceiling fan,Patio/balcony,Heating: Electric","https://www.zillow.com/b/building/39.973095,-75.12405_ll/#unit-343837540",,"https://www.zillow.com/b/building/39.973095,-75.12405_ll/",,JBMP Group - JBMP Group,2024-03-25
343838932,The Fletcher,"1221 E Fletcher St, Philadelphia, PA 19125",3 Bedrooms,3,3,,2315+,,-75.124045,39.973095,,,Available Now,No,"City view,Dishwasher,Garbage disposal,Hardwood flooring,High-speed internet ready,Microwave oven,Oven,Range,Refrigerator/freezer,Tile flooring,Vinyl flooring,Washer/dryer,AC: Central,Ceiling fan,Patio/balcony,Heating: Electric","https://www.zillow.com/b/building/39.973095,-75.12405_ll/#unit-343838932",,"https://www.zillow.com/b/building/39.973095,-75.12405_ll/",,JBMP Group - JBMP Group,2024-03-25
2057233112,1909 Green Street,"1909 Green St, Philadelphia, PA 19130",Studio,0,0,,995+,,-75.169729,39.965109,,,Available Now,No,,https://www.zillow.com/apartments/philadelphia-pa/1909-green-street/5ZcfDx/#unit-2057233112,,https://www.zillow.com/apartments/philadelphia-pa/1909-green-street/5ZcfDx/,,Leasing Agent - Stonehenge Advisors,2024-03-25
2055884409,1933 Spring Garden Street,"1933 Spring Garden St, Philadelphia, PA 19130",Studio,0,0,,1025+,875,-75.170519,39.963865,,,Available Now,No,,https://www.zillow.com/apartments/philadelphia-pa/1933-spring-garden-street/98wMmz/#unit-2055884409,,https://www.zillow.com/apartments/philadelphia-pa/1933-spring-garden-street/98wMmz/,,Leasing Agent - Stonehenge Advisors,2024-03-25
2057233113,1909 Green Street,"1909 Green St, Philadelphia, PA 19130",1 Bedroom,1,1,,1350+,,-75.169729,39.965109,,,Available Now,No,,https://www.zillow.com/apartments/philadelphia-pa/1909-green-street/5ZcfDx/#unit-2057233113,,https://www.zillow.com/apartments/philadelphia-pa/1909-green-street/5ZcfDx/,,Leasing Agent - Stonehenge Advisors,2024-03-25
2056997681,1933 Spring Garden Street,"1933 Spring Garden St, Philadelphia, PA 19130",1 Bedroom,1,1,,950+,,-75.170519,39.963865,,,Available Now,No,,https://www.zillow.com/apartments/philadelphia-pa/1933-spring-garden-street/98wMmz/#unit-2056997681,,https://www.zillow.com/apartments/philadelphia-pa/1933-spring-garden-street/98wMmz/,,Leasing Agent - Stonehenge Advisors,2024-03-25
2057233114,1909 Green Street,"1909 Green St, Philadelphia, PA 19130",2 Bedroom,2,1,,1500+,,-75.169729,39.965109,,,Available Now,No,,https://www.zillow.com/apartments/philadelphia-pa/1909-green-street/5ZcfDx/#unit-2057233114,,https://www.zillow.com/apartments/philadelphia-pa/1909-green-street/5ZcfDx/,,Leasing Agent - Stonehenge Advisors,2024-03-25
2055884392,1933 Spring Garden Street,"1933 Spring Garden St, Philadelphia, PA 19130",2 Bedroom,2,1,,1950+,,-75.170519,39.963865,,,Available Now,No,,https://www.zillow.com/apartments/philadelphia-pa/1933-spring-garden-street/98wMmz/#unit-2055884392,,https://www.zillow.com/apartments/philadelphia-pa/1933-spring-garden-street/98wMmz/,,Leasing Agent - Stonehenge Advisors,2024-03-25
2054688071,140 Green Lane,"140 Green Ln, Philadelphia, PA 19127",101,1,1,,1600+,,-75.226103,40.028067,,,Available Now,No,"City view,Dishwasher,Garbage disposal,Hardwood flooring,High-speed internet ready,Microwave oven,Oven,Range,Refrigerator/freezer,Tile flooring,Washer/dryer,AC: Central,Patio/balcony,Heating: Gas",https://www.zillow.com/apartments/philadelphia-pa/140-green-lane/98wDK7/#unit-2054688071,,https://www.zillow.com/apartments/philadelphia-pa/140-green-lane/98wDK7/,,Leasing Agent - Elfant Pontz Properties,2024-03-25
2055477351,Waterfront II,"106 S Front St, Philadelphia, PA 19106",Studio - fireplace,0,1,Unit 517-002A,1555,751,-75.142676,39.94801,,,Available Now,No,"Cable TV ready,Dishwasher,Garbage disposal,Hardwood flooring,High-speed internet ready,Microwave oven,Refrigerator,Washer/dryer,Air conditioning",https://www.zillow.com/apartments/philadelphia-pa/waterfront-ii/5Xpr2r/#unit-2055477351,,https://www.zillow.com/apartments/philadelphia-pa/waterfront-ii/5Xpr2r/,,Waterfront II - Reinhold Residential,2024-03-25
